시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,축산업무구분명,축산고유번호,권리주체일련번호
파주시,도그앤도그,20181116,,4,말소,20220526.0,031-954-1519,0.0,10823.0,"경기도 파주시 문산읍 문산역로 **, 삼문빌딩 *층",경기도 파주시 문산읍 문산리 **-***번지 삼문빌딩 ,,,,,181155.414370978,483387.606624239,동물관련영업,,000
파주시,쿨펫동물병원,20180515,,4,말소,20220526.0,031-954-7588,0.0,10816.0,"경기도 파주시 문산읍 방촌로 ****, 홈플러스 *층",경기도 파주시 문산읍 당동리 ***번지 홈플러스 ,,,,,181002.777532337,485203.012122524,동물관련영업,,000
파주시,파주24시동물병원,20180510,,4,말소,20220526.0,031-944-5575,0.0,10892.0,"경기도 파주시 교하로 **, 섬성프라자 *층 ***호 (목동동)",경기도 파주시 목동동 ***-*번지 ,,,,,176475.078366768,469496.975550397,동물관련영업,,000
파주시,블링블링강아지별,20180531,,4,말소,20220526.0,,0.0,10892.0,"경기도 파주시 산내로***번길 **-*, *층 (목동동)",경기도 파주시 목동동 ***-*번지 ,,,,,176737.52,469535.2,동물관련영업,,000
파주시,허그퍼피,20170103,,4,말소,20220526.0,,0.0,10940.0,경기도 파주시 조리읍 수레길 ***,,,,,,186270.086416602,473323.515640122,동물관련영업,,000
파주시,내강아지,20150806,,4,말소,20220526.0,,0.0,10926.0,경기도 파주시 새꽃로 ** (금촌동),경기도 파주시 금촌동 ***-*번지 ,,,,,179562.23,472772.15,동물관련영업,,000
파주시,수인펫,20181010,,4,말소,20220526.0,031-943-8226,0.0,10870.0,경기도 파주시 가람로**번길 *-** (와동동),경기도 파주시 와동동 ****-*번지 ,,,,,178040.403745801,470206.467542251,동물관련영업,,000
파주시,아로하,20150721,,4,말소,20220526.0,,0.0,10899.0,"경기도 파주시 와석순환로 ***, *동 ***호 (목동동, 해솔마을*단지 상가)",,,,,,177849.73848,469361.672067,동물관련영업,,000
파주시,까까독,20151229,,4,말소,20220526.0,031-943-3898,0.0,10928.0,경기도 파주시 새꽃로 *** (금촌동),,,,,,179767.040067989,473497.082020805,동물관련영업,,000
파주시,파주365동물의료센터,20180828,,4,말소,20220526.0,031-945-5365,0.0,10892.0,"경기도 파주시 책향기로 ***, 월드타워* *층 (목동동)",경기도 파주시 목동동 ***-*번지 월드타워* ,,,,,176514.152593411,469512.639828016,동물관련영업,,000
파주시,THE QUEEN’S TALE,20180510,,4,말소,20220526.0,,0.0,10867.0,경기도 파주시 하늘채길 **-** (하지석동),경기도 파주시 하지석동 ***-**번지 ,10867.0,,,,178107.511398744,472724.135115902,동물관련영업,,000
파주시,라임동물병원,20180927,,4,말소,20220526.0,031-8071-2060,0.0,10878.0,"경기도 파주시 순못길 **, 라임동물병원 (다율동)",경기도 파주시 다율동 ****-*번지 라임동물병원 ,10865.0,,,,174896.338337141,469399.542000551,동물관련영업,,000
파주시,기름집강아지 OIL DOG,20161202,,4,말소,20220526.0,0319491414,0.0,10871.0,"경기도 파주시 가재울로 **, *층 (목동동)",,,,,,177708.801736,470177.489783,동물관련영업,,000
파주시,리드펫,20181024,,4,말소,20220526.0,031-942-3088,0.0,10938.0,경기도 파주시 조리읍 두루봉로 **-**,경기도 파주시 조리읍 봉일천리 ***-** ,,,,,183265.466994755,471387.747819814,동물관련영업,,000
파주시,똥강아지,20140915,,4,말소,20220526.0,031-8035-7340,0.0,10893.0,"경기도 파주시 가온로 ***, ***호 (목동동)",,,,,,178257.566847,469545.640439,동물관련영업,,000
파주시,로뎀애견카페,20180620,,4,말소,20220526.0,031-953-7576,0.0,10820.0,"경기도 파주시 문산읍 방촌로 ****, 로뎀동물병원 *층",경기도 파주시 문산읍 문산리 ***-*번지 강산설렁탕 ,,,,,180407.163470129,484247.169548502,동물관련영업,,000
파주시,운정24시동물의료센터,20180828,,4,말소,20220526.0,031-935-5675,0.0,10905.0,경기도 파주시 미래로 *** (동패동),경기도 파주시 동패동 ****-*번지 ,,,,,177519.66317603,467657.575172058,동물관련영업,,000
파주시,운정24시동물의료센터,20180828,,4,말소,20220526.0,031-935-5675,0.0,10905.0,경기도 파주시 미래로 *** (동패동),경기도 파주시 동패동 ****-*번지 ,,,,,177519.66317603,467657.575172058,동물관련영업,,000
파주시,헬로퍼피,20180915,,4,말소,20220526.0,031-944-8580,0.0,10908.0,"경기도 파주시 경의로 ****, 에펠타워 *층 ***호 (야당동)",경기도 파주시 야당동 ****번지 에펠타워 ***호,,,,,178804.224364993,468269.565890856,동물관련영업,,000
파주시,파주24시동물병원,20170220,,4,말소,20220526.0,0319445575,0.0,10892.0,경기도 파주시 교하로 ** (목동동),,,,,,176469.0,469510.0,동물관련영업,,000
파주시,운정호수동물메디칼센터,20180919,,4,말소,20220526.0,031-937-8225,0.0,10908.0,"경기도 파주시 경의로 ****, 에펠타워 *층 (야당동)",경기도 파주시 야당동 ****번지 에펠타워 ,,,,,178804.224364993,468269.565890856,동물관련영업,,000
파주시,펫 스토리[Pet Story],20181001,,4,말소,20220526.0,031-943-8236,0.0,10885.0,"경기도 파주시 책향기로 ***, ***호 (동패동, 숲속길마을 *단지 동문굿모닝힐)",경기도 파주시 동패동 ****번지 숲속길마을 *단지 동문굿모닝힐 상가 ***호,,,,,174626.761125409,469219.206099388,동물관련영업,,000
파주시,팜스펫,20180626,,4,말소,20220526.0,031-944-1176,0.0,10851.0,"경기도 파주시 송화로 **, 팜스프링아파트상가 *층 ***호 (아동동)",경기도 파주시 아동동 ***-**번지 팜스프링아파트상가 ,,,,,180292.667338205,474384.556476097,동물관련영업,,000
파주시,펫파라다이스동물병원,20180406,,4,말소,20220526.0,031-942-7589,0.0,10892.0,"경기도 파주시 청암로**번길 **, 홈플러스 파주운정점 *동 (목동동)",경기도 파주시 목동동 ***번지 홈플러스 파주운정점 ,,,,,176725.26242028,469706.991119381,동물관련영업,,000
파주시,다정동물병원,20180417,,4,말소,20220526.0,031-944-3724,0.0,10907.0,"경기도 파주시 와석순환로 **, 한강프라자 ***호 (야당동)",경기도 파주시 야당동 ****-* 한강프라자 ***호,,,,,177957.323473341,467653.397542104,동물관련영업,0.0,000
파주시,놀러오개,20180915,,4,말소,20220526.0,031-944-6520,0.0,10908.0,"경기도 파주시 경의로 ****, 월드타워* *층 (야당동)",경기도 파주시 야당동 ****번지 월드타워* ,,,,,178789.285831218,468219.267968005,동물관련영업,,000
파주시,해오름동물병원,20180417,,4,말소,,031-953-7587,0.0,10816.0,"경기도 파주시 문산읍 당동*로 **, 우리빌 ***호",경기도 파주시 문산읍 당동리 ***-*번지 ,,,,,180921.585774435,485062.830089861,동물관련영업,,000
파주시,개판이야,20081010,,4,말소,20220526.0,031-953-8720,0.0,,,경기도 파주시 파주읍 파주리 ***-**번지 ,,,,,183904.24627293,481141.868498131,동물관련영업,,000
파주시,큐티켓,20180511,,4,말소,20220526.0,,0.0,10930.0,"경기도 파주시 중앙로 ***, *층 (금촌동)",경기도 파주시 금촌동 ***-**번지 ,,,,,180305.545775277,473146.308950026,동물관련영업,,000
파주시,까까독,20150714,,4,말소,20220526.0,031-943-3898,0.0,10928.0,경기도 파주시 새꽃로 *** (금촌동),,,,,,179767.040067989,473497.082020805,동물관련영업,,000
파주시,로뎀애견카페,20180620,,4,말소,20220526.0,031-953-7576,0.0,10820.0,"경기도 파주시 문산읍 방촌로 ****, 로뎀동물병원 *층",경기도 파주시 문산읍 문산리 ***-*번지 강산설렁탕 ,,,,,180407.163470129,484247.169548502,동물관련영업,,000
파주시,"애견호텔 ""중독""",20180927,,4,말소,20220526.0,031-959-5180,0.0,10808.0,"경기도 파주시 문산읍 임진나루길 ***-*, 애견호텔 ""중독""","경기도 파주시 문산읍 임진리 **번지 애견호텔 ""중독"" ",10808.0,,,,181619.444691812,486394.376540574,동물관련영업,,000
파주시,장마루애견하우스,20160801,,4,말소,20220526.0,,0.0,10801.0,경기도 파주시 파평면 장마루*길 ***-**,경기도 파주시 파평면 덕천리 ***-*번지 ,10801.0,,,,186397.782312311,493064.846112672,동물관련영업,,000
파주시,블링블링강아지별,20180531,,4,말소,20220526.0,,0.0,10892.0,"경기도 파주시 산내로***번길 **-*, *층 (목동동)",경기도 파주시 목동동 ***-*번지 ,,,,,176737.52,469535.2,동물관련영업,,000
파주시,이마트(운정점),20181031,,4,말소,20220526.0,031-931-2123,0.0,10905.0,"경기도 파주시 한울로 ***, 이마트운정점 (동패동)",경기도 파주시 동패동 ****번지 이마트운정점 ,,,,,177453.945515036,467576.438594292,동물관련영업,,000
파주시,명품애견용품,20111122,,4,말소,20220526.0,07088031004,,,,경기도 파주시 금촌동 ***-*번지 파워프라자 ***호,,,,,180007.331273239,472582.882654918,동물관련영업,,000
파주시,블링독,20180531,,4,말소,20220526.0,,0.0,10901.0,"경기도 파주시 와석순환로***번길 **-**, *층 *호 (동패동)",경기도 파주시 동패동 ****번지 ,,,,,177162.440926011,468132.204170998,동물관련영업,,000
파주시,선유애견,20140221,,4,말소,20220526.0,031-954-0199,0.0,10812.0,경기도 파주시 문산읍 사임당로 ***,경기도 파주시 문산읍 선유리 ***-**번지 ,,,,,182744.159804774,484777.391299001,동물관련영업,,000
파주시,씨엠티네트웍스,20151026,,4,말소,20220526.0,070-8823-2700,0.0,10866.0,"경기도 파주시 천정구로 ***, *층 (당하동)",,,,,,178109.076353,471883.813736,동물관련영업,,000
파주시,한혜린,20150707,,4,말소,20220526.0,,0.0,10895.0,"경기도 파주시 가람로 **, ***동 ***호 (와동동, 가람마을)",경기도 파주시 와동동 ****번지 ,,,,,178863.093898716,470222.010549978,동물관련영업,,000
파주시,주식회사 밀레펫,20120810,,4,말소,20220526.0,,0.0,,,경기도 파주시 당하동 ***-*번지 ,,,,,178030.82794167,471632.260930404,동물관련영업,,L00
파주시,펫파라다이스동물병원,20180406,,4,말소,20220526.0,031-942-7583,0.0,10892.0,"경기도 파주시 청암로**번길 **, 홈플러스 파주운정점 (목동동)",경기도 파주시 목동동 ***번지 홈플러스 파주운정점 ,,,,,176725.26242028,469706.991119381,동물관련영업,,000
파주시,퍼피하우스,20180515,,4,말소,20220526.0,031-954-8436,0.0,10823.0,"경기도 파주시 문산읍 문향로 **-*, 송도미용원",경기도 파주시 문산읍 문산리 **-*번지 송도미용원 ,,,,,181065.021181666,483638.172643311,동물관련영업,,000
파주시,리드펫,20181024,,4,말소,20220526.0,031-942-3088,0.0,10938.0,경기도 파주시 조리읍 두루봉로 **-**,경기도 파주시 조리읍 봉일천리 ***-** ,,,,,183265.466994755,471387.747819814,동물관련영업,,000
파주시,고양이로다,20170331,,4,말소,20220526.0,031-944-7886,0.0,10900.0,경기도 파주시 심학산로***번길 **-* (목동동),,,,,,176894.0,468555.0,동물관련영업,,000
파주시,리버플 애완용품 아울렛,20180905,,4,말소,20220526.0,031-945-7297,0.0,10923.0,"경기도 파주시 중앙로 ***, 금남빌딩 *층 (금촌동)",경기도 파주시 금촌동 ***-* 금남빌딩 ,,,,,180351.808879597,472962.089717986,동물관련영업,,000
파주시,애견용품 할인매장 까까독,20110616,,4,말소,20220526.0,031-943-3898,,,,경기도 파주시 금촌동 ***-**번지 ,,,,,179767.040067989,473497.082020805,동물관련영업,,000
파주시,금촌애견,20080902,,4,말소,20220526.0,0319469912,,,,경기도 파주시 금촌동 ***-**번지 ,,,,,180049.96320521,473699.39792131,동물관련영업,,000
파주시,블링블링,20150630,,4,말소,20220526.0,031-943-2322,0.0,10892.0,경기도 파주시 산내로***번길 **-* (목동동),,,,,,176740.0,469539.0,동물관련영업,,000
파주시,가온동물병원,20180915,,4,말소,20220526.0,031-945-7552,0.0,10900.0,경기도 파주시 가온로 *** (목동동),경기도 파주시 목동동 ***번지 ,,,,,177485.566384528,468704.94390068,동물관련영업,,000
파주시,낭만고양이,20160317,,4,말소,20220526.0,,0.0,10859.0,경기도 파주시 탄현면 헤이리마을길 **-*** (*x*cube red),,,,,,173078.651916882,476583.004812752,동물관련영업,0.0,000
파주시,플레이_라움(PLAY_RAUM),20180626,,4,말소,20220526.0,031-958-5206,0.0,10804.0,경기도 파주시 적성면 장뜰길 ***,경기도 파주시 적성면 장현리 ***-*번지 ,10804.0,,,,197845.281645899,496762.707224369,동물관련영업,,000
파주시,으르렁애견카페,20180511,,4,말소,20220526.0,031-947-1981,0.0,10905.0,"경기도 파주시 미래로 ***-**, *층 (동패동)",경기도 파주시 동패동 ****-*번지 ,,,,,177441.130914816,467705.541104212,동물관련영업,,000
파주시,베베네 개스트하우스,20180905,,4,말소,20220526.0,,0.0,10910.0,경기도 파주시 운정로 ** (상지석동),경기도 파주시 상지석동 ***-*번지 ,,,,,179966.57474576,468956.097783477,동물관련영업,,000
파주시,강아지 발자국,20111019,,4,말소,20220526.0,,,,,경기도 파주시 금촌동 ***-***번지 ,,,,,,,동물관련영업,,000
파주시,로뎀동물병원,20180406,,4,말소,20220526.0,031-952-7576,0.0,10820.0,"경기도 파주시 문산읍 방촌로 ****, 강산설렁탕",경기도 파주시 문산읍 문산리 ***-*번지 강산설렁탕 ,,,,,180407.163470129,484247.169548502,동물관련영업,,000
파주시,파주고양이 미용실,20180406,,4,말소,20220526.0,,0.0,10901.0,"경기도 파주시 와석순환로***번길 **-**, ***호호 (동패동)",경기도 파주시 동패동 ****번지 ,,,,,177120.416555359,468112.78623164,동물관련영업,,000
파주시,더블유펫 테마파크,20180406,,4,말소,20220526.0,031-947-1948,0.0,10858.0,경기도 파주시 탄현면 새오리로 ***-**,경기도 파주시 탄현면 만우리 ***-*번지 ,10858.0,,,,172910.25953073,478959.045575078,동물관련영업,,000
파주시,강아지네 애견하우스,20180905,,4,말소,20220526.0,031-941-1787,0.0,10943.0,경기도 파주시 조리읍 대원로 **,경기도 파주시 조리읍 대원리 ***번지 ,,,,,184033.321186691,469314.261352453,동물관련영업,,000
파주시,내강아지,20170831,,4,말소,20220526.0,031-957-1772,0.0,10926.0,"경기도 파주시 새꽃로 **, *층 ***, ***호 (금촌동, 연세프라자)",,,,,,179562.23,472772.15,동물관련영업,,000
파주시,새금촌애견미용,20130823,,4,말소,20220526.0,0319424223,0.0,10922.0,경기도 파주시 가나무로 *** (금촌동),,,,,,180316.471281232,472445.889278994,동물관련영업,,000
파주시,선유애견,20180927,,4,말소,20220526.0,031-954-0199,0.0,10812.0,"경기도 파주시 문산읍 사임당로 ***,  선유애견",경기도 파주시 문산읍 선유리 ***-**번지 선유애견 ,,,,,182744.159804774,484777.391299001,동물관련영업,,000
파주시,으르렁애견카페,20151022,,4,말소,20220526.0,031-947-1981,0.0,10905.0,"경기도 파주시 미래로 ***-**, *층 (동패동)",경기도 파주시 동패동 ****-*번지 ,,,,,177441.130914816,467705.541104212,동물관련영업,,000
파주시,라온,20180410,,4,말소,20220526.0,,0.0,10945.0,경기도 파주시 월롱면 통일로***번길 **,경기도 파주시 월롱면 영태리 *** ,,,,,181915.182381946,473986.818409254,동물관련영업,,000
파주시,펫뱅크,20180503,,4,말소,20220526.0,031-508-2800,0.0,10892.0,"경기도 파주시 청암로**번길 **, 홈플러스 파주운정점 *층 X**, YH호 (목동동)",경기도 파주시 목동동 ***번지 홈플러스 파주운정점 ,,,,,176725.26242028,469706.991119381,동물관련영업,,000
파주시,엉클독,20140903,,4,말소,20220526.0,,0.0,10857.0,경기도 파주시 탄현면 엘지로 ***,경기도 파주시 탄현면 낙하리 ***-*번지 ,10857.0,,,,176631.865378036,481494.279301591,동물관련영업,,000
파주시,파주강아지,20170428,,4,말소,20220526.0,031-941-4123,0.0,10930.0,경기도 파주시 중앙로 *** (금촌동),,,,,,180180.734316172,473369.674060825,동물관련영업,,000
파주시,운정힐링동물병원,20180608,,4,말소,20220526.0,,0.0,10907.0,"경기도 파주시 와석순환로 **, 신운정프라자* ***호 (야당동)",경기도 파주시 야당동 ****-*번지 신운정프라자* ,,,,,178021.512180891,467590.653861615,동물관련영업,,000
파주시,공간아쿠아,20121221,,4,말소,20220526.0,,,,경기도 파주시 책향기로 *** (동패동),경기도 파주시 동패동 **** 지하*층 ,,,,,,,동물관련영업,,000
파주시,베베네 개스트하우스,20180905,,4,말소,20220526.0,,0.0,10910.0,경기도 파주시 운정로 ** (상지석동),경기도 파주시 상지석동 ***-*번지 ,,,,,179966.57474576,468956.097783477,동물관련영업,,000
파주시,파주독애견호텔,20180619,,4,말소,20220526.0,,0.0,10846.0,경기도 파주시 탄현면 방촌로 ***-**,경기도 파주시 탄현면 축현리 ***-*번지 ,,,,,175297.881425305,478796.279289507,동물관련영업,,000
파주시,펫패러다이스,20161224,,4,말소,20220526.0,031-942-7583,0.0,10892.0,경기도 파주시 청암로**번길 ** (목동동),,,,,,176705.0,469777.0,동물관련영업,,000
파주시,금촌애견,20180417,,4,말소,20220526.0,031-946-9912,0.0,10930.0,경기도 파주시 새꽃로 *** (금촌동),경기도 파주시 금촌동 ***-**번지 ,,,,,180049.96320521,473699.39792131,동물관련영업,,000
파주시,몰리스펫샵 파주운정점,20110827,,4,말소,20220526.0,031-931-2147,0.0,10905.0,경기도 파주시 한울로 *** (동패동),경기도 파주시 동패동 ,,,,,177523.953756,467885.532025,동물관련영업,,L00
파주시,헬로퍼피,20180917,,4,말소,20220526.0,031-944-8580,0.0,10908.0,"경기도 파주시 경의로 ****, 에펠타워 *층 ***호 (야당동)",경기도 파주시 야당동 ****번지 에펠타워 ***호,,,,,178804.224364993,468269.565890856,동물관련영업,,000
파주시,까까독,20160106,,4,말소,20220526.0,031-943-3898,0.0,10928.0,경기도 파주시 새꽃로 *** (금촌동),,,,,,179767.040067989,473497.082020805,동물관련영업,,000
파주시,해피바스(예뿌개),20161101,,4,말소,20220526.0,031-943-8270,0.0,10879.0,경기도 파주시 아침노을길 ** (문발동),경기도 파주시 문발동 ***-**번지 ,,,,,174047.952030986,469465.896360224,동물관련영업,,000
파주시,스마일샵,20180905,,4,말소,20220526.0,031-949-8875,0.0,10915.0,"경기도 파주시 새꽃로 **, 금촌크리닉센터 (금촌동)",경기도 파주시 금촌동 ***-*번지 금촌크리닉센터 ,,,,,179514.147452588,472240.187407436,동물관련영업,,000
파주시,지니펫,20150112,,4,말소,20220526.0,031-949-8002,0.0,10902.0,"경기도 파주시 동패로**번길 *-*, *층층 (동패동)",,,,,,176884.8865,467794.303695,동물관련영업,,000
파주시,파주강아지,20180627,,4,말소,20220526.0,031-941-4123,0.0,10930.0,경기도 파주시 중앙로 *** (금촌동),경기도 파주시 금촌동 **-**번지 ,,,,,180180.734316172,473369.674060825,동물관련영업,,000
파주시,핫 독[Hot Dog],20181001,,4,말소,20220526.0,031-945-0022,0.0,10866.0,"경기도 파주시 천정구로 ***, 핫 독[Hot Dog] (당하동)",경기도 파주시 당하동 ***번지 핫 독[Hot Dog] ,,,,,178075.916276033,471589.230735487,동물관련영업,,000
파주시,그린수족관,20120808,,4,말소,20220526.0,031-931-2147,,,,경기도 파주시 동패동 파주운정지구 F*-*블럭 ,,,,,,,동물관련영업,,L00
파주시,로로하우스,20180628,,4,말소,20220526.0,,0.0,10851.0,"경기도 파주시 송화로 **, 팜스프링아파트상가 *층 ***호 (아동동)",경기도 파주시 아동동 ***-**번지 팜스프링아파트상가 ,,,,,180292.667338205,474384.556476097,동물관련영업,,000
파주시,왈왈깔깔,20111214,,4,말소,20220526.0,0319578676,,,,경기도 파주시 야당동 ***-**번지 ,,,,,179269.846296792,468051.381355153,동물관련영업,,000
파주시,금쪽금쪽금쪽동물병원,20180406,,4,말소,20220526.0,031-944-9979,0.0,10871.0,"경기도 파주시 가재울로**번길 **, ***호 (목동동)",경기도 파주시 목동동 ***-*번지 ,,,,,177600.853982672,469752.526905317,동물관련영업,,000
파주시,핫도그 애견,20160908,,4,말소,20220526.0,,0.0,10915.0,"경기도 파주시 금빛로 **-*, *층 (금촌동, 조인프라자)",,,,,,179418.08,472188.68,동물관련영업,,000
파주시,베베네 개스트하우스,20181031,,4,말소,20220526.0,,0.0,10910.0,경기도 파주시 운정로 ** (상지석동),경기도 파주시 상지석동 ***-*번지 ,,,,,179966.57474576,468956.097783477,동물관련영업,,000
파주시,행복플러스동물병원,20180509,,4,말소,20220526.0,,0.0,10894.0,"경기도 파주시 와석순환로 ***, 신운정프라자 (와동동)",경기도 파주시 와동동 ****-*번지 신운정프라자 ,,,,,178167.449980153,469050.729234144,동물관련영업,,000
파주시,쿨펫동물병원(파주문산점),20090413,,4,말소,20220526.0,0319547588,,,,경기도 파주시 문산읍 당동리 홈플러스 *층 ,,,,,,,동물관련영업,,000
파주시,캣츠온탑,20130619,,4,말소,20220526.0,,0.0,10928.0,경기도 파주시 새꽃로 *** (금촌동),경기도 파주시 금촌동 ***-***번지 ,,,,,179783.904664153,473504.69337339,동물관련영업,,000
파주시,도그 아일랜드,20111026,,4,말소,20220526.0,,0.0,10909.0,"경기도 파주시 송학*길 **-** (야당동, 스페이스)",경기도 파주시 야당동 ,,,,,178934.0,467619.0,동물관련영업,,000
파주시,THE QUEEN’S TALE,20180510,,4,말소,,,0.0,10867.0,경기도 파주시 하늘채길 **-** (하지석동),경기도 파주시 하지석동 ***-**번지 ,10867.0,,,,178107.511398744,472724.135115902,동물관련영업,,000
파주시,멍블리,20180406,,4,말소,20220526.0,,0.0,10870.0,"경기도 파주시 가람로**번길 **-**,  ***호 (와동동)",경기도 파주시 와동동 ****-*번지 ,,,,,177962.382852866,470355.959181431,동물관련영업,,000
파주시,더블유펫 테마파크,20180406,,4,말소,20220526.0,031-947-1998,0.0,10858.0,경기도 파주시 탄현면 새오리로 ***-**,경기도 파주시 탄현면 만우리 ***-*번지 ,10858.0,,,,172910.25953073,478959.045575078,동물관련영업,,000
파주시,범과같이,20200514,,0,정상,,,0.0,10867.0,경기도 파주시 하지석길 ***-** (하지석동),경기도 파주시 하지석동 ***-** ,10867.0,,,,177210.296125431,472826.779696702,동물관련영업,0.0,000
파주시,신우,20200116,,0,정상,,,0.0,10809.0,경기도 파주시 파평면 배머리길 ***-*,경기도 파주시 파평면 마산리 ***-** ,10809.0,,,,186998.310236542,486874.405678971,동물관련영업,0.0,000
파주시,골든라인 불리즈,20200416,,0,정상,,,0.0,10882.0,"경기도 파주시 산남로***번길 **-*, *층 (산남동)",경기도 파주시 산남동 ***-*번지 ,,,,,173511.772488443,466280.24114514,동물관련영업,,000
파주시,위즈빌 포메라니안,20190903,,0,정상,,,0.0,10923.0,경기도 파주시 금정*길 ** (금촌동),경기도 파주시 금촌동 ***-* ,,,,,180281.251712452,472605.415697667,동물관련영업,0.0,000
파주시,흑석미미,20200326,,0,정상,,,0.0,10804.0,경기도 파주시 적성면 윗배우니길 ***-**,경기도 파주시 적성면 객현리 ***-* ,10804.0,,,,195551.584409687,496673.855043483,동물관련영업,0.0,000
파주시,위즈빌포메라니안,20190530,,0,정상,,,0.0,10923.0,경기도 파주시 금정*길 ** (금촌동),경기도 파주시 금촌동 ***-*번지 ,,,,,180281.251712452,472605.415697667,동물관련영업,,000
파주시,가정애견하우스,20190326,,0,정상,,,0.0,10809.0,경기도 파주시 파평면 배머리길 ***-*,경기도 파주시 파평면 마산리 ***-** ,10809.0,,,,,,동물관련영업,0.0,000
파주시,파주켄넬,20190203,,0,정상,,,0.0,10801.0,경기도 파주시 파평면 청송로 ***-**,경기도 파주시 파평면 금파리 ***-** ,10801.0,,,,185743.604319537,490965.571480017,동물관련영업,0.0,000
파주시,파평컨넬,20160725,,0,정상,,,0.0,10801.0,경기도 파주시 파평면 장마루*길 ***-**,경기도 파주시 파평면 덕천리 ***-*번지 ,10801.0,,,,186413.205632601,493070.081067081,동물관련영업,,000
파주시,해성펫,20180806,,0,정상,,,0.0,10835.0,경기도 파주시 파주읍 우계로 ***,경기도 파주시 파주읍 파주리 ***-* ,,,,,183678.209013532,481647.106881419,동물관련영업,0.0,000
파주시,꽃님켄넬,20190430,,0,정상,,,0.0,10809.0,경기도 파주시 파평면 배머리길 ***-*,경기도 파주시 파평면 마산리 ***-* ,10809.0,,,,186948.218622383,486896.207098394,동물관련영업,0.0,000
파주시,대림애견,20081001,,0,정상,,,0.0,,,경기도 파주시 파주읍 봉암리 **번지 ,,,,,182898.775769557,480572.951666443,동물관련영업,,000
파주시,RATH LUCIDA,20190308,,0,정상,,,0.0,10804.0,경기도 파주시 적성면 윗배우니길 ***,경기도 파주시 적성면 객현리 *** ,10804.0,,,,195984.439558288,495149.670398214,동물관련영업,0.0,000
파주시,쁘띠맘,20180226,,0,정상,,,0.0,10863.0,경기도 파주시 소라지로***번길 **-** (신촌동),경기도 파주시 신촌동 *** ,,,,,172665.851587448,470939.697420191,동물관련영업,0.0,000
파주시,흑석미미,20180706,,0,정상,,,0.0,10838.0,"경기도 파주시 파주읍 술이홀로***번길 ***, 흑석미미",경기도 파주시 파주읍 봉암리 **번지 흑석미미 ,,,,,182811.482991907,480567.826228096,동물관련영업,,000
파주시,달콤양아 반가워,20190107,,0,정상,,031-911-6778,0.0,10860.0,경기도 파주시 탄현면 국화향길 ***,경기도 파주시 탄현면 법흥리 ***-*번지 ,,,,,174359.907711287,475411.005936202,동물관련영업,,000
파주시,법흥고양이,20190107,,0,정상,,,0.0,10860.0,경기도 파주시 탄현면 국원말길 ***-**,경기도 파주시 탄현면 법흥리 ***-**번지 ,,,,,174530.483935071,475687.409670187,동물관련영업,,000
파주시,For Cats,20190118,,0,정상,,,0.0,10811.0,경기도 파주시 문산읍 장승배기로 ***-**,경기도 파주시 문산읍 선유리 ***-** ,,,,,182985.593370888,485939.140916288,동물관련영업,0.0,000
파주시,고려애완동물농장,20080714,,0,정상,,0319412336,,,,경기도 파주시 교하읍 당하리 ***-**번지 ,,,,,,,동물관련영업,,000
파주시,장원농장,20180810,,0,정상,,,0.0,10948.0,"경기도 파주시 광탄면 왕수물길 ***, 장원농장",경기도 파주시 광탄면 신산리 *** 장원농장 ,,,,,186594.600671646,474566.231807991,동물관련영업,0.0,000
파주시,탑[TOP],20180915,,0,정상,,,0.0,10940.0,경기도 파주시 조리읍 수레길 **,경기도 파주시 조리읍 장곡리 ***-* ,,,,,186035.897403121,472746.859215998,동물관련영업,0.0,000
파주시,짱퍼피,20180116,,0,정상,,,0.0,,,경기도 파주시 문산읍 이천리 ***번지 ,,,,,185666.401525772,484974.452954799,동물관련영업,,000
파주시,통일애견,20141113,,0,정상,,,0.0,10862.0,경기도 파주시 탄현면 요풍길 ***-*,경기도 파주시 탄현면 성동리 *** ,,,,,172033.284591979,475828.908149314,동물관련영업,,000
파주시,러브리독,20180308,,0,정상,,,0.0,,,경기도 파주시 파평면 덕천리 **-* ,10801.0,,,,190176.260856204,493130.167761063,동물관련영업,0.0,000
파주시,미소농장,20161109,,0,정상,,,0.0,10802.0,경기도 파주시 적성면 구읍로 **-**,,,,,,193835.0,496070.0,동물관련영업,0.0,000
파주시,사철축산,20170103,,0,정상,,,0.0,10947.0,경기도 파주시 월롱면 정문로***번길 ***,,,,,,184553.269098488,476361.414505751,동물관련영업,,000
파주시,허그퍼피,20170103,,0,정상,,,0.0,10940.0,경기도 파주시 조리읍 수레길 ***,,,,,,186270.086416602,473323.515640122,동물관련영업,,000
파주시,바우애견,20140304,,0,정상,,,0.0,10833.0,경기도 파주시 파주읍 바리골길 ***-***,경기도 파주시 파주읍 향양리 *번지 ,,,,,185239.301247326,482979.977814923,동물관련영업,,000
파주시,peacefulsilver,20220609,,0,정상,,,0.0,10955.0,경기도 파주시 광탄면 양천말길 **,경기도 파주시 광탄면 용미리 ***-* ,,,,,189332.566987714,471185.427301117,동물관련영업,0.0,000
